fixtureId,sfen,movetimeMs,multipv,threads,hashMb,sampleCount,successCount,avgWallLatencyMs,p50WallLatencyMs,p95WallLatencyMs,avgElapsedMs,avgActualNodes,avgNps,avgEngineCpuDeltaMs,avgCompletedDepth,terminalCounts,incompleteCount,boundInfoCount,candidateSnapshots
middlegame-150,1+Bp6/4+Bgr1p/1P2L1kpn/p4p2n/2Pp2p2/1pG2P3/P2P1S2+l/LKRS+p2PL/1NS1S1+p1g b GN2p 1,100,2,2,256,3,3,557.8,526.3,623.7,102,61025,597844.7,183.3,12.33,"{""ok"":3}",0,0,"[{""label"":""middlegame-150:mt100-mpv2-t2-h256:warm1"",""candidates"":[{""move"":""G*3d"",""pvUsi"":[""G*3d"",""3c2b"",""5b4b"",""8f8g+"",""8h8g"",""3b3d"",""4g5h"",""1i1h"",""8a5d"",""L*8d"",""N*8f"",""8d8f"",""7f8f""],""scoreCp"":2557},{""move"":""N*4e"",""pvUsi"":[""N*4e"",""3c2d"",""1h1g"",""4b5b"",""L*2g"",""2d3d"",""5i5h"",""5b5c"",""4e5c+""],""scoreCp"":1577}]},{""label"":""middlegame-150:mt100-mpv2-t2-h256:warm2"",""candidates"":[{""move"":""G*3d"",""pvUsi"":[""G*3d"",""3c2b"",""8a5d"",""5h6h"",""5b4b"",""6h7h"",""8h7h"",""8f8g+"",""7h8g"",""R*8d"",""8g7h""],""scoreCp"":2280},{""move"":""5i5h"",""pvUsi"":[""5i5h"",""4b5b"",""1h1g"",""5b5c"",""7f8f"",""3c3d"",""1g1d"",""L*2f"",""P*1g"",""B*5e"",""6h7g""],""scoreCp"":1654}]},{""label"":""middlegame-150:mt100-mpv2-t2-h256:warm3"",""candidates"":[{""move"":""G*3d"",""pvUsi"":[""G*3d"",""3c2b"",""5b4b"",""3b3d"",""7f8f"",""5h6h"",""5i6h"",""G*3b"",""4b3b"",""2b3b""],""scoreCp"":2232},{""move"":""N*2f"",""pvUsi"":[""N*2f"",""4b5b"",""G*3d"",""3c2b"",""2f1d"",""2b1a"",""7f8f"",""5h6h"",""5i6h"",""3b3d"",""5c5b+"",""3d1d""],""scoreCp"":1552}]}]"
mate-in-one,2p2+B2k/1+B3g2p/1P2L1Gpn/p1P2p3/3p2p2/lpG1NP3/P1KP+p3+l/LS1S2SP+n/1NR1S1+pg1 b RPp 1,100,2,2,256,3,3,721.267,613.1,939.6,101,93214,922905,183.3,21,"{""mate"":2,""incomplete"":1}",1,0,"[{""label"":""mate-in-one:mt100-mpv2-t2-h256:warm1"",""candidates"":[{""move"":""R*3a"",""pvUsi"":[""R*3a""],""scoreMate"":1},{""move"":""4a4b"",""pvUsi"":[""4a4b"",""8f8g+"",""8h8g"",""5g6g"",""6h6g"",""1g2h"",""G*2b""],""scoreMate"":7}]},{""label"":""mate-in-one:mt100-mpv2-t2-h256:warm2"",""candidates"":[]},{""label"":""mate-in-one:mt100-mpv2-t2-h256:warm3"",""candidates"":[{""move"":""R*3a"",""pvUsi"":[""R*3a""],""scoreMate"":1},{""move"":""4a4b"",""pvUsi"":[""4a4b"",""5g6g"",""6h6g"",""8f8g+"",""8h8g"",""3i3h"",""G*2b""],""scoreMate"":7}]}]"
single-legal-move,2p5k/4Rg2p/1P2L1Gp1/p1P+B+Bp3/n2p2pnP/l1G2P3/P+pKP1+p2+l/LS1S2SP+n/1NR1S1+pg1 b P 1,100,2,2,256,3,3,711.933,525.6,1093.1,100.333,81298.3,810022.1,190,0,"{""incomplete"":3}",3,0,"[{""label"":""single-legal-move:mt100-mpv2-t2-h256:warm1"",""candidates"":[]},{""label"":""single-legal-move:mt100-mpv2-t2-h256:warm2"",""candidates"":[]},{""label"":""single-legal-move:mt100-mpv2-t2-h256:warm3"",""candidates"":[]}]"
sparse-endgame,l+P1+S5/+B1+B4sl/5r+N1n/l3p3p/2g1kS2P/2P3PG1/2S5L/+n1G4pK/P+p1G1R3 b 7Pn2p 1,100,2,2,256,3,3,898,945.4,1232.5,101.667,176838.7,1740311.9,186.7,45.33,"{""mate"":3}",0,0,"[{""label"":""sparse-endgame:mt100-mpv2-t2-h256:warm1"",""candidates"":[{""move"":""7b5d"",""pvUsi"":[""7b5d""],""scoreMate"":1},{""move"":""4e5f"",""pvUsi"":[""4e5f"",""5e6d"",""4i4c+"",""N*4b"",""R*6c""],""scoreMate"":5}]},{""label"":""sparse-endgame:mt100-mpv2-t2-h256:warm2"",""candidates"":[{""move"":""7b5d"",""pvUsi"":[""7b5d""],""scoreMate"":1},{""move"":""4e5f"",""pvUsi"":[""4e5f"",""5e6d"",""4i4c+"",""N*4b"",""7b7c""],""scoreMate"":5}]},{""label"":""sparse-endgame:mt100-mpv2-t2-h256:warm3"",""candidates"":[{""move"":""7b5d"",""pvUsi"":[""7b5d""],""scoreMate"":1},{""move"":""4e5f"",""pvUsi"":[""4e5f"",""5e6d"",""4i4c+"",""N*4b"",""R*6c""],""scoreMate"":5}]}]"
initial-position,lnsgkgsnl/1r5b1/ppppppppp/9/9/9/PPPPPPPPP/1B5R1/LNSGKGSNL b - 1,100,3,1,256,3,3,552.933,569.3,600.7,99.667,75056.3,753033.8,150,0,"{""incomplete"":3}",3,0,"[{""label"":""initial-position:mt100-mpv3-t1-h256:warm1"",""candidates"":[]},{""label"":""initial-position:mt100-mpv3-t1-h256:warm2"",""candidates"":[]},{""label"":""initial-position:mt100-mpv3-t1-h256:warm3"",""candidates"":[]}]"
quiet-no-mate,1n1g1ksn1/l1rsg2b1/p1pp1p+Bpl/1p2p4/8p/2P3P1P/PP1PPPSP1/3S4R/LNG1KG1NL b P 1,100,3,1,256,3,3,555.4,589.2,598.9,100.667,61531,611248.5,143.3,14,"{""ok"":3}",0,0,"[{""label"":""quiet-no-mate:mt100-mpv3-t1-h256:warm1"",""candidates"":[{""move"":""3c2b"",""pvUsi"":[""3c2b"",""3a2b"",""1f1e"",""B*3c"",""1e1d"",""3c9i+"",""1d1c+"",""2b1c"",""B*8c"",""7c7d"",""8c7b+"",""6a7b"",""R*6a"",""5b5a"",""6a8a+""],""scoreCp"":1521},{""move"":""3c2c"",""pvUsi"":[""3c2c"",""4a5a"",""2c2b"",""3a2b"",""1f1e"",""B*4d"",""6h7g"",""6b5c""],""scoreCp"":1468},{""move"":""3c3d"",""pvUsi"":[""3c3d"",""2b9i+"",""1f1e"",""9i2b"",""1e1d"",""1c1d"",""1h1d"",""L*1c"",""1d1c+"",""2a1c"",""P*1d"",""P*1b"",""5i5h""],""scoreCp"":776}]},{""label"":""quiet-no-mate:mt100-mpv3-t1-h256:warm2"",""candidates"":[{""move"":""3c2b"",""pvUsi"":[""3c2b"",""3a2b"",""1f1e"",""B*3c"",""1e1d"",""3c9i+"",""1d1c+"",""2b1c"",""B*8c"",""7c7d"",""8c7b+"",""6a7b"",""R*6a"",""5b5a"",""6a8a+""],""scoreCp"":1521},{""move"":""3c2c"",""pvUsi"":[""3c2c"",""4a5a"",""2c2b"",""3a2b"",""1f1e"",""B*4d"",""6h7g"",""6b5c""],""scoreCp"":1468},{""move"":""3c3d"",""pvUsi"":[""3c3d"",""2b9i+"",""1f1e"",""9i2b"",""1e1d"",""1c1d"",""1h1d"",""L*1c"",""1d1c+"",""2a1c"",""P*1d"",""P*1b"",""5i5h""],""scoreCp"":776}]},{""label"":""quiet-no-mate:mt100-mpv3-t1-h256:warm3"",""candidates"":[{""move"":""3c2b"",""pvUsi"":[""3c2b"",""3a2b"",""1f1e"",""B*3c"",""1e1d"",""3c9i+"",""1d1c+"",""2b1c"",""B*8c"",""7c7d"",""8c7b+"",""6a7b"",""R*6a"",""5b5a"",""6a8a+""],""scoreCp"":1521},{""move"":""3c2c"",""pvUsi"":[""3c2c"",""4a5a"",""2c2b"",""3a2b"",""1f1e"",""B*4d"",""6h7g"",""6b5c""],""scoreCp"":1468},{""move"":""3c3d"",""pvUsi"":[""3c3d"",""2b9i+"",""1f1e"",""9i2b"",""1e1d"",""1c1d"",""1h1d"",""L*1c"",""1d1c+"",""2a1c"",""P*1d"",""P*1b"",""5i5h""],""scoreCp"":776}]}]"
sente-middlegame,1nrg3n1/l2s2k2/p1p1gp1pl/1p1pp2s1/6P1p/b1P5P/PP1PPP1P1/L1KSRSG2/1NG4NL b BP 1,100,3,1,256,3,3,624.033,487.9,900.6,100.333,62802,626009,143.3,14,"{""ok"":3}",0,0,"[{""label"":""sente-middlegame:mt100-mpv3-t1-h256:warm1"",""candidates"":[{""move"":""9g9f"",""pvUsi"":[""9g9f"",""7c7d"",""5g5f"",""7d7e"",""7f7e"",""1e1f"",""3e3d"",""8d8e"",""2g2f"",""7a7e"",""P*7g""],""scoreCp"":1934},{""move"":""1f1e"",""pvUsi"":[""1f1e"",""9f6c"",""1e1d"",""1c1d"",""1i1d"",""P*1c"",""P*1b"",""1c1d"",""1b1a+""],""scoreCp"":1155},{""move"":""3e3d"",""pvUsi"":[""3e3d"",""9f6c"",""1f1e"",""1c1e"",""1i1e"",""2d1e"",""4g4f"",""1e2d"",""4h4g"",""7c7d"",""2i3g"",""3b4b"",""3g4e""],""scoreCp"":1140}]},{""label"":""sente-middlegame:mt100-mpv3-t1-h256:warm2"",""candidates"":[{""move"":""9g9f"",""pvUsi"":[""9g9f"",""7c7d"",""5g5f"",""7d7e"",""7f7e"",""1e1f"",""3e3d"",""8d8e"",""2g2f"",""7a7e"",""P*7g""],""scoreCp"":1934},{""move"":""1f1e"",""pvUsi"":[""1f1e"",""9f6c"",""1e1d"",""1c1d"",""1i1d"",""P*1c"",""P*1b"",""1c1d"",""1b1a+""],""scoreCp"":1155},{""move"":""3e3d"",""pvUsi"":[""3e3d"",""9f6c"",""1f1e"",""1c1e"",""1i1e"",""2d1e"",""4g4f"",""1e2d"",""4h4g"",""7c7d"",""2i3g"",""3b4b"",""3g4e""],""scoreCp"":1140}]},{""label"":""sente-middlegame:mt100-mpv3-t1-h256:warm3"",""candidates"":[{""move"":""9g9f"",""pvUsi"":[""9g9f"",""7c7d"",""5g5f"",""7d7e"",""7f7e"",""1e1f"",""3e3d"",""8d8e"",""2g2f"",""7a7e"",""P*7g""],""scoreCp"":1934},{""move"":""1f1e"",""pvUsi"":[""1f1e"",""9f6c"",""1e1d"",""1c1d"",""1i1d"",""P*1c"",""P*1b"",""1c1d"",""1b1a+""],""scoreCp"":1155},{""move"":""3e3d"",""pvUsi"":[""3e3d"",""9f6c"",""1f1e"",""1c1e"",""1i1e"",""2d1e"",""4g4f"",""1e2d"",""4h4g"",""7c7d"",""2i3g"",""3b4b"",""3g4e""],""scoreCp"":1140}]}]"
gote-middlegame,1nrgB2n1/l2s2k2/p1p1gp1pl/1p1pp2s1/6P1p/b1P5P/PP1PPP1P1/L1KSRSG2/1NG4NL w P 1,100,3,1,256,3,3,667.5,686.9,720.9,100.667,67109.7,666737.4,146.7,0,"{""incomplete"":3}",3,0,"[{""label"":""gote-middlegame:mt100-mpv3-t1-h256:warm1"",""candidates"":[]},{""label"":""gote-middlegame:mt100-mpv3-t1-h256:warm2"",""candidates"":[]},{""label"":""gote-middlegame:mt100-mpv3-t1-h256:warm3"",""candidates"":[]}]"
middlegame-60,1nr1g1kn1/l2sb4/p1p1gpppl/1p2p4/3p2P2/1PP2+B1sp/P1KPPP2P/L1G1RSG2/1N2S2NL b p 1,100,3,1,256,3,3,557.467,579.2,600.5,100,59626,596260,146.7,0,"{""incomplete"":3}",3,0,"[{""label"":""middlegame-60:mt100-mpv3-t1-h256:warm1"",""candidates"":[]},{""label"":""middlegame-60:mt100-mpv3-t1-h256:warm2"",""candidates"":[]},{""label"":""middlegame-60:mt100-mpv3-t1-h256:warm3"",""candidates"":[]}]"
middlegame-80,1nsg3nk/l1r6/p1p1gppp1/1p1+B5/1b1pp1P1l/1PP1PP2p/P2P3GN/LKG1R1S1L/1NS1S4 b 2p 1,100,3,1,256,3,3,555.1,596.8,600.3,100.667,57094.3,567250.2,146.7,0,"{""incomplete"":3}",3,0,"[{""label"":""middlegame-80:mt100-mpv3-t1-h256:warm1"",""candidates"":[]},{""label"":""middlegame-80:mt100-mpv3-t1-h256:warm2"",""candidates"":[]},{""label"":""middlegame-80:mt100-mpv3-t1-h256:warm3"",""candidates"":[]}]"
hand-piece-rich,1n2g4/l1s3k1r/p1+B1gp1pn/Bp7/1PPp5/5P2l/PG1P+pS2N/LK2R3L/1NS1S4 b 2Pg5p 1,100,3,1,256,3,3,558.167,577,598.7,101,51116,506099,146.7,0,"{""incomplete"":3}",3,0,"[{""label"":""hand-piece-rich:mt100-mpv3-t1-h256:warm1"",""candidates"":[]},{""label"":""hand-piece-rich:mt100-mpv3-t1-h256:warm2"",""candidates"":[]},{""label"":""hand-piece-rich:mt100-mpv3-t1-h256:warm3"",""candidates"":[]}]"
middlegame-120,1n2g4/+B1s1k3r/p+P2gp1pn/B8/2Pp2p2/1p2LP2l/PG1P+pS2N/LKR4PL/1NS1S1+p1g b 2P2p 1,100,3,1,256,3,3,700.333,785.3,823.1,100.333,48099,479239,150,8.67,"{""incomplete"":1,""ok"":2}",1,0,"[{""label"":""middlegame-120:mt100-mpv3-t1-h256:warm1"",""candidates"":[]},{""label"":""middlegame-120:mt100-mpv3-t1-h256:warm2"",""candidates"":[{""move"":""9d8e"",""pvUsi"":[""9d8e"",""5b4b"",""8g8f"",""4b3c"",""8c7b"",""3c2d"",""5f5c+"",""1i1h"",""9b8a"",""P*8g"",""8h8g"",""1f1g+"",""5c4c""],""scoreCp"":1664},{""move"":""8g8f"",""pvUsi"":[""8g8f"",""9c9d"",""P*5d"",""5c6c"",""8c7b"",""B*1a"",""8h8g"",""5b4a""],""scoreCp"":1541},{""move"":""5f5c+"",""pvUsi"":[""5f5c+"",""5b5c"",""8g8f"",""9c9d"",""8c7b"",""P*8e"",""8f7f"",""5g6g"",""9b6e"",""5c4b"",""P*3d"",""6g7h"",""7i7h""],""scoreCp"":1376}]},{""label"":""middlegame-120:mt100-mpv3-t1-h256:warm3"",""candidates"":[{""move"":""9d8e"",""pvUsi"":[""9d8e"",""5b4b"",""8g8f"",""4b3c"",""8c7b"",""3c2d"",""5f5c+"",""1i1h"",""9b8a"",""P*8g"",""8h8g"",""1f1g+"",""5c4c""],""scoreCp"":1664},{""move"":""8g8f"",""pvUsi"":[""8g8f"",""9c9d"",""P*5d"",""5c6c"",""8c7b"",""B*1a"",""8h8g"",""5b4a""],""scoreCp"":1541},{""move"":""5f5c+"",""pvUsi"":[""5f5c+"",""5b5c"",""8g8f"",""9c9d"",""8c7b"",""P*8e"",""8f7f"",""5g6g"",""9b6e"",""5c4b"",""P*3d"",""6g7h"",""7i7h""],""scoreCp"":1376}]}]"
middlegame-150,1+Bp6/4+Bgr1p/1P2L1kpn/p4p2n/2Pp2p2/1pG2P3/P2P1S2+l/LKRS+p2PL/1NS1S1+p1g b GN2p 1,100,3,1,256,3,3,665.933,493,1015.7,100.667,56156.7,557881.9,143.3,0,"{""incomplete"":3}",3,0,"[{""label"":""middlegame-150:mt100-mpv3-t1-h256:warm1"",""candidates"":[]},{""label"":""middlegame-150:mt100-mpv3-t1-h256:warm2"",""candidates"":[]},{""label"":""middlegame-150:mt100-mpv3-t1-h256:warm3"",""candidates"":[]}]"
mate-in-one,2p2+B2k/1+B3g2p/1P2L1Gpn/p1P2p3/3p2p2/lpG1NP3/P1KP+p3+l/LS1S2SP+n/1NR1S1+pg1 b RPp 1,100,3,1,256,3,3,523.333,498.2,577.4,100.333,80368,801169.4,146.7,0,"{""incomplete"":3}",3,0,"[{""label"":""mate-in-one:mt100-mpv3-t1-h256:warm1"",""candidates"":[]},{""label"":""mate-in-one:mt100-mpv3-t1-h256:warm2"",""candidates"":[]},{""label"":""mate-in-one:mt100-mpv3-t1-h256:warm3"",""candidates"":[]}]"
single-legal-move,2p5k/4Rg2p/1P2L1Gp1/p1P+B+Bp3/n2p2pnP/l1G2P3/P+pKP1+p2+l/LS1S2SP+n/1NR1S1+pg1 b P 1,100,3,1,256,3,3,515.433,493.8,570.5,100.333,79452,791907.6,146.7,0,"{""incomplete"":3}",3,0,"[{""label"":""single-legal-move:mt100-mpv3-t1-h256:warm1"",""candidates"":[]},{""label"":""single-legal-move:mt100-mpv3-t1-h256:warm2"",""candidates"":[]},{""label"":""single-legal-move:mt100-mpv3-t1-h256:warm3"",""candidates"":[]}]"
sparse-endgame,l+P1+S5/+B1+B4sl/5r+N1n/l3p3p/2g1kS2P/2P3PG1/2S5L/+n1G4pK/P+p1G1R3 b 7Pn2p 1,100,3,1,256,3,3,483.967,486.1,490.8,99.667,139883,1403832.8,146.7,0,"{""incomplete"":3}",3,0,"[{""label"":""sparse-endgame:mt100-mpv3-t1-h256:warm1"",""candidates"":[]},{""label"":""sparse-endgame:mt100-mpv3-t1-h256:warm2"",""candidates"":[]},{""label"":""sparse-endgame:mt100-mpv3-t1-h256:warm3"",""candidates"":[]}]"
initial-position,lnsgkgsnl/1r5b1/ppppppppp/9/9/9/PPPPPPPPP/1B5R1/LNSGKGSNL b - 1,100,3,2,256,3,3,559.433,535.3,625.8,101.333,78674,776428.7,190,4.67,"{""incomplete"":2,""ok"":1}",2,0,"[{""label"":""initial-position:mt100-mpv3-t2-h256:warm1"",""candidates"":[]},{""label"":""initial-position:mt100-mpv3-t2-h256:warm2"",""candidates"":[{""move"":""6i7h"",""pvUsi"":[""6i7h"",""8c8d"",""2g2f"",""8d8e"",""2f2e"",""4a3b"",""5i6h"",""7a7b"",""9g9f"",""8e8f"",""8g8f"",""8b8f"",""P*8g""],""scoreCp"":44},{""move"":""2g2f"",""pvUsi"":[""2g2f"",""8c8d"",""7g7f"",""8d8e"",""8h7g"",""3c3d"",""7i8h"",""4a3b"",""6i7h"",""2b7g+"",""8h7g"",""3a2b"",""3i3h"",""9c9d"",""3g3f"",""2b3c""],""scoreCp"":44},{""move"":""7g7f"",""pvUsi"":[""7g7f"",""8c8d"",""2g2f"",""8d8e"",""8h7g"",""3c3d"",""7i8h"",""2b7g+"",""8h7g"",""3a2b"",""6i7h"",""2b3c"",""3i3h""],""scoreCp"":41}]},{""label"":""initial-position:mt100-mpv3-t2-h256:warm3"",""candidates"":[]}]"
quiet-no-mate,1n1g1ksn1/l1rsg2b1/p1pp1p+Bpl/1p2p4/8p/2P3P1P/PP1PPPSP1/3S4R/LNG1KG1NL b P 1,100,3,2,256,3,3,737.433,735,947,100.667,59892,594805.4,190,4,"{""ok"":1,""incomplete"":2}",2,0,"[{""label"":""quiet-no-mate:mt100-mpv3-t2-h256:warm1"",""candidates"":[{""move"":""3c2b"",""pvUsi"":[""3c2b"",""3a2b"",""1f1e"",""B*3c"",""B*7g"",""3c1e"",""1h1e"",""1c1e"",""1i1e"",""R*1i"",""7g2b+"",""1i2i+""],""scoreCp"":1526},{""move"":""3c2c"",""pvUsi"":[""3c2c"",""4a5a"",""1f1e"",""2b9i+"",""1e1d"",""1c1d"",""1h1d"",""P*1c"",""1d1h"",""7c7d"",""2c1b"",""2a3c"",""1h1c+""],""scoreCp"":1515},{""move"":""3c3d"",""pvUsi"":[""3c3d"",""2b9i+"",""1f1e"",""L*8h"",""8i7g"",""8h8i+"",""7i8i"",""9i8i"",""1e1d""],""scoreCp"":1040}]},{""label"":""quiet-no-mate:mt100-mpv3-t2-h256:warm2"",""candidates"":[]},{""label"":""quiet-no-mate:mt100-mpv3-t2-h256:warm3"",""candidates"":[]}]"
sente-middlegame,1nrg3n1/l2s2k2/p1p1gp1pl/1p1pp2s1/6P1p/b1P5P/PP1PPP1P1/L1KSRSG2/1NG4NL b BP 1,100,3,2,256,3,3,599.133,632,642.2,102.667,58876,573351.4,190,13,"{""ok"":3}",0,0,"[{""label"":""sente-middlegame:mt100-mpv3-t2-h256:warm1"",""candidates"":[{""move"":""9g9f"",""pvUsi"":[""9g9f"",""7c7d"",""1f1e"",""1c1e"",""P*1f"",""7d7e"",""7f7e"",""7a7e"",""P*7g"",""7e7g+"",""6h7g""],""scoreCp"":2055},{""move"":""3e3d"",""pvUsi"":[""3e3d"",""9f8e"",""1f1e"",""7c7d"",""1e1d"",""1c1d"",""1i1d"",""P*1c"",""1d1c"",""2d1c"",""2i3g"",""7d7e"",""3g4e"",""5c4d""],""scoreCp"":1231},{""move"":""1f1e"",""pvUsi"":[""1f1e"",""9f8e"",""1e1d"",""1c1d"",""1i1d"",""P*1c"",""P*1b"",""1c1d"",""1b1a+"",""7c7d"",""1a2a"",""7d7e""],""scoreCp"":1198}]},{""label"":""sente-middlegame:mt100-mpv3-t2-h256:warm2"",""candidates"":[{""move"":""9g9f"",""pvUsi"":[""9g9f"",""7c7d"",""1f1e"",""1c1e"",""P*1f"",""7d7e"",""1f1e"",""7e7f""],""scoreCp"":1951},{""move"":""1f1e"",""pvUsi"":[""1f1e"",""9f8e"",""1e1d"",""1c1d"",""1i1d"",""P*1c"",""1d1c"",""2d1c"",""2i3g""],""scoreCp"":1161},{""move"":""5g5f"",""pvUsi"":[""5g5f"",""9f6c"",""1f1e"",""7c7d"",""1e1d"",""1c1d"",""1i1d"",""7d7e"",""1d1b+"",""7e7f""],""scoreCp"":1124}]},{""label"":""sente-middlegame:mt100-mpv3-t2-h256:warm3"",""candidates"":[{""move"":""9g9f"",""pvUsi"":[""9g9f"",""7c7d"",""B*8c"",""7d7e"",""1f1e"",""7e7f"",""8c9b+"",""7f7g+"",""8i7g"",""P*7f"",""L*7d"",""6a5a"",""7d7a+""],""scoreCp"":2000},{""move"":""1f1e"",""pvUsi"":[""1f1e"",""9f6c"",""1e1d"",""1c1d"",""1i1d"",""7c7d"",""1d1b+"",""7d7e"",""3e3d"",""7e7f"",""2i3g"",""5c4d""],""scoreCp"":1271},{""move"":""3e3d"",""pvUsi"":[""3e3d"",""9f6c"",""1f1e"",""1c1e"",""1i1e"",""2d1e"",""5g5f"",""7c7d""],""scoreCp"":1054}]}]"
gote-middlegame,1nrgB2n1/l2s2k2/p1p1gp1pl/1p1pp2s1/6P1p/b1P5P/PP1PPP1P1/L1KSRSG2/1NG4NL w P 1,100,3,2,256,3,3,586.3,611.4,623.7,102.333,68294.7,667389.2,186.7,3.67,"{""ok"":1,""incomplete"":2}",2,0,"[{""label"":""gote-middlegame:mt100-mpv3-t2-h256:warm1"",""candidates"":[{""move"":""9f8g+"",""pvUsi"":[""9f8g+"",""7h8g"",""6a5a"",""1f1e"",""7c7d"",""8g7h"",""1c1e"",""1i1e"",""2d1e""],""scoreCp"":123},{""move"":""6a5a"",""pvUsi"":[""6a5a"",""9g9f"",""1e1f"",""2i3g"",""5c4d"",""P*1b"",""B*2b"",""B*8b"",""7a6a""],""scoreCp"":193},{""move"":""9f8e"",""pvUsi"":[""9f8e"",""5a2d+"",""2c2d"",""1f1e"",""7c7d"",""1e1d"",""1c1d"",""1i1d"",""7d7e"",""7f7e"",""P*7g"",""8i7g"",""7a7e""],""scoreCp"":285}]},{""label"":""gote-middlegame:mt100-mpv3-t2-h256:warm2"",""candidates"":[]},{""label"":""gote-middlegame:mt100-mpv3-t2-h256:warm3"",""candidates"":[]}]"
middlegame-60,1nr1g1kn1/l2sb4/p1p1gpppl/1p2p4/3p2P2/1PP2+B1sp/P1KPPP2P/L1G1RSG2/1N2S2NL b p 1,100,3,2,256,3,3,648.367,631.4,768.8,101.667,65458.3,644099.3,190,8,"{""ok"":2,""incomplete"":1}",1,0,"[{""label"":""middlegame-60:mt100-mpv3-t2-h256:warm1"",""candidates"":[{""move"":""3h3g"",""pvUsi"":[""3h3g"",""2f1g+"",""2i1g"",""1f1g+"",""S*1b"",""1c1f"",""3e3d"",""3c3d"",""5g5f"",""5a4b"",""5f5e""],""scoreCp"":785},{""move"":""1g1f"",""pvUsi"":[""1g1f"",""5c4d"",""3h3g"",""2f3e"",""4f6d"",""3a3b"",""1f1e"",""3e2d"",""5g5f"",""5a4b"",""1e1d"",""1c1d"",""1i1d""],""scoreCp"":771},{""move"":""4h3g"",""pvUsi"":[""4h3g"",""2f1g+"",""2i1g"",""1f1g+"",""S*1b"",""P*1h"",""3e3d"",""3c3d"",""1b2c+"",""5b4a"",""P*2b"",""3a4b"",""2b2a+"",""4a2c"",""4f1c""],""scoreCp"":717}]},{""label"":""middlegame-60:mt100-mpv3-t2-h256:warm2"",""candidates"":[]},{""label"":""middlegame-60:mt100-mpv3-t2-h256:warm3"",""candidates"":[{""move"":""1g1f"",""pvUsi"":[""1g1f"",""5c4d"",""1f1e"",""2f3e"",""4f3g"",""7c7d"",""1e1d"",""1c1d"",""1i1d"",""7d7e"",""7f7e""],""scoreCp"":766},{""move"":""3h3g"",""pvUsi"":[""3h3g"",""2f1g"",""2i1g"",""1f1g+"",""3e3d"",""3c3d"",""5g5f"",""P*1h""],""scoreCp"":765},{""move"":""4h3g"",""pvUsi"":[""4h3g"",""2f1g+"",""3e3d"",""3c3d"",""2i1g"",""1f1g+"",""5g5f"",""5a4b"",""5f5e"",""5d5e"",""5h5e"",""P*5d""],""scoreCp"":655}]}]"
middlegame-80,1nsg3nk/l1r6/p1p1gppp1/1p1+B5/1b1pp1P1l/1PP1PP2p/P2P3GN/LKG1R1S1L/1NS1S4 b 2p 1,100,3,2,256,3,3,570.133,539.9,644.7,101.667,63425.7,622931.2,190,0,"{""incomplete"":3}",3,0,"[{""label"":""middlegame-80:mt100-mpv3-t2-h256:warm1"",""candidates"":[]},{""label"":""middlegame-80:mt100-mpv3-t2-h256:warm2"",""candidates"":[]},{""label"":""middlegame-80:mt100-mpv3-t2-h256:warm3"",""candidates"":[]}]"
hand-piece-rich,1n2g4/l1s3k1r/p1+B1gp1pn/Bp7/1PPp5/5P2l/PG1P+pS2N/LK2R3L/1NS1S4 b 2Pg5p 1,100,3,2,256,3,3,567.2,540.2,637,101.667,51520.3,506810.3,193.3,0,"{""incomplete"":3}",3,0,"[{""label"":""hand-piece-rich:mt100-mpv3-t2-h256:warm1"",""candidates"":[]},{""label"":""hand-piece-rich:mt100-mpv3-t2-h256:warm2"",""candidates"":[]},{""label"":""hand-piece-rich:mt100-mpv3-t2-h256:warm3"",""candidates"":[]}]"
