fixtureId,sfen,movetimeMs,multipv,threads,hashMb,sampleCount,successCount,avgWallLatencyMs,p50WallLatencyMs,p95WallLatencyMs,avgElapsedMs,avgActualNodes,avgNps,avgEngineCpuDeltaMs,avgCompletedDepth,terminalCounts,incompleteCount,boundInfoCount,candidateSnapshots
initial-position,lnsgkgsnl/1r5b1/ppppppppp/9/9/9/PPPPPPPPP/1B5R1/LNSGKGSNL b - 1,250,2,2,256,3,3,718.833,715.5,752.8,250.333,404961.7,1617752.9,583.3,0,"{""incomplete"":3}",3,0,"[{""label"":""initial-position:mt250-mpv2-t2-h256:warm1"",""candidates"":[]},{""label"":""initial-position:mt250-mpv2-t2-h256:warm2"",""candidates"":[]},{""label"":""initial-position:mt250-mpv2-t2-h256:warm3"",""candidates"":[]}]"
quiet-no-mate,1n1g1ksn1/l1rsg2b1/p1pp1p+Bpl/1p2p4/8p/2P3P1P/PP1PPPSP1/3S4R/LNG1KG1NL b P 1,250,2,2,256,3,3,635.333,633,669.4,250.667,336785.7,1343620.8,580,10.67,"{""ok"":2,""incomplete"":1}",1,0,"[{""label"":""quiet-no-mate:mt250-mpv2-t2-h256:warm1"",""candidates"":[{""move"":""3c2c"",""pvUsi"":[""3c2c"",""4a5a"",""1f1e"",""2b9i+"",""1e1d"",""1c1d"",""1h1d"",""L*1c"",""1d3d"",""P*3c"",""3d2d"",""1c1i+"",""2c1b"",""3a3b""],""scoreCp"":1572},{""move"":""3c2b"",""pvUsi"":[""3c2b"",""3a2b"",""1f1e"",""B*3c"",""B*7g"",""3c7g+"",""6h7g"",""B*8c"",""5i5h"",""6b5c"",""1e1d"",""1c1d"",""1h1d"",""P*1c""],""scoreCp"":1505}]},{""label"":""quiet-no-mate:mt250-mpv2-t2-h256:warm2"",""candidates"":[]},{""label"":""quiet-no-mate:mt250-mpv2-t2-h256:warm3"",""candidates"":[{""move"":""3c2b"",""pvUsi"":[""3c2b"",""3a2b"",""1f1e"",""B*4d"",""B*6f"",""4d6f"",""6g6f"",""B*9d"",""1e1d"",""9d7f"",""B*8c"",""P*1g"",""1h1g"",""7f4i+"",""5i4i""],""scoreCp"":1562},{""move"":""3c2c"",""pvUsi"":[""3c2c"",""4a5a"",""1f1e"",""2b9i+"",""1e1d"",""1c1d"",""1h1d"",""L*2b"",""2c5f"",""P*1c"",""1d3d"",""9i3c"",""3d3e"",""6b7a"",""1i1c+"",""2b2g+"",""1c1b"",""2g3g"",""2i3g""],""scoreCp"":1462}]}]"
sente-middlegame,1nrg3n1/l2s2k2/p1p1gp1pl/1p1pp2s1/6P1p/b1P5P/PP1PPP1P1/L1KSRSG2/1NG4NL b BP 1,250,2,2,256,3,3,694.633,727.2,730.1,250.667,325076.7,1296865.1,580,10.67,"{""ok"":2,""incomplete"":1}",1,0,"[{""label"":""sente-middlegame:mt250-mpv2-t2-h256:warm1"",""candidates"":[{""move"":""9g9f"",""pvUsi"":[""9g9f"",""7c7d"",""B*8c"",""7d7e"",""8c9b+"",""7e7f"",""L*7d"",""8a7c"",""9b8b"",""1e1f"",""3e3d"",""7f7g+"",""6h7g"",""7c8e"",""7d7a+""],""scoreCp"":2007},{""move"":""1f1e"",""pvUsi"":[""1f1e"",""9f8e"",""1e1d"",""1c1d"",""1i1d"",""P*1c"",""P*1b"",""7c7d"",""1b1a+"",""1c1d"",""1a2a"",""7d7e"",""7h6i"",""7e7f"",""3e3d"",""5c4d"",""N*3f""],""scoreCp"":1244}]},{""label"":""sente-middlegame:mt250-mpv2-t2-h256:warm2"",""candidates"":[]},{""label"":""sente-middlegame:mt250-mpv2-t2-h256:warm3"",""candidates"":[{""move"":""9g9f"",""pvUsi"":[""9g9f"",""7c7d"",""B*8c"",""7d7e"",""8c9b+"",""7e7f"",""9b8b"",""8a7c"",""B*6f"",""7c8e"",""8b7a"",""6a7a"",""R*1b"",""3b4a"",""6f2b+"",""8e7g+"",""8i7g""],""scoreCp"":2032},{""move"":""1f1e"",""pvUsi"":[""1f1e"",""9f8e"",""1e1d"",""1c1d"",""1i1d"",""P*1c"",""P*1b"",""7c7d"",""1b1a+"",""7d7e"",""3e3d"",""7e7f"",""1a2a"",""1c1d"",""7h6i"",""L*7d"",""P*7h"",""6a5a"",""8g8f"",""8e9d"",""5g5f""],""scoreCp"":1227}]}]"
gote-middlegame,1nrgB2n1/l2s2k2/p1p1gp1pl/1p1pp2s1/6P1p/b1P5P/PP1PPP1P1/L1KSRSG2/1NG4NL w P 1,250,2,2,256,3,3,669,646.5,718.3,250.333,333841.7,1333525.5,583.3,0,"{""incomplete"":3}",3,0,"[{""label"":""gote-middlegame:mt250-mpv2-t2-h256:warm1"",""candidates"":[]},{""label"":""gote-middlegame:mt250-mpv2-t2-h256:warm2"",""candidates"":[]},{""label"":""gote-middlegame:mt250-mpv2-t2-h256:warm3"",""candidates"":[]}]"
middlegame-60,1nr1g1kn1/l2sb4/p1p1gpppl/1p2p4/3p2P2/1PP2+B1sp/P1KPPP2P/L1G1RSG2/1N2S2NL b p 1,250,2,2,256,3,3,657.5,628.7,719.5,250.333,334363,1335609.2,583.3,10.33,"{""ok"":2,""incomplete"":1}",1,0,"[{""label"":""middlegame-60:mt250-mpv2-t2-h256:warm1"",""candidates"":[{""move"":""1g1f"",""pvUsi"":[""1g1f"",""5c4d"",""4f6d"",""3a2b"",""3h3g"",""2f3e"",""1f1e"",""8d8e"",""8f8e"",""7c7d"",""1e1d"",""1c1d"",""1i1d"",""7d7e"",""P*1c"",""7e7f"",""7g6h""],""scoreCp"":796},{""move"":""3h3g"",""pvUsi"":[""3h3g"",""2f1g"",""2i1g"",""1f1g+"",""3e3d"",""3c3d"",""5g5f"",""7c7d"",""5f5e"",""5b6c"",""5e5d"",""5c5d"",""P*2d"",""2c2d"",""4f2d"",""7d7e"",""7f7e"",""8d8e"",""P*1d"",""8e8f""],""scoreCp"":788}]},{""label"":""middlegame-60:mt250-mpv2-t2-h256:warm2"",""candidates"":[{""move"":""1g1f"",""pvUsi"":[""1g1f"",""5c4d"",""4f6d"",""3a3b"",""1f1e"",""2f3e"",""1e1d"",""1c1d"",""1i1d"",""P*1c"",""1d1c+"",""2a1c"",""6d2h"",""7c7d""],""scoreCp"":784},{""move"":""3h3g"",""pvUsi"":[""3h3g"",""2f1g+"",""2i1g"",""1f1g+"",""5g5f"",""4c4d"",""5f5e"",""5d5e"",""5h5e"",""P*5d"",""5e6e"",""7c7d"",""6e6f"",""7d7e"",""7f7e""],""scoreCp"":725}]},{""label"":""middlegame-60:mt250-mpv2-t2-h256:warm3"",""candidates"":[]}]"
middlegame-80,1nsg3nk/l1r6/p1p1gppp1/1p1+B5/1b1pp1P1l/1PP1PP2p/P2P3GN/LKG1R1S1L/1NS1S4 b 2p 1,250,2,2,256,3,3,739.033,664.3,922.3,251.333,320174,1273933.8,583.3,16.33,"{""ok"":3}",0,0,"[{""label"":""middlegame-80:mt250-mpv2-t2-h256:warm1"",""candidates"":[{""move"":""6d5c"",""pvUsi"":[""6d5c"",""8e7f"",""G*7g"",""7f9h+"",""8h9h"",""1f1g+"",""2g1g"",""8d8e"",""B*6c"",""7b8b"",""8f8e"",""P*1b"",""9h9i""],""scoreCp"":2165},{""move"":""6d7e"",""pvUsi"":[""6d7e"",""1f1g+"",""8f8e"",""N*6d"",""2g1g"",""7c7d"",""7e4h"",""P*1d"",""8h9i"",""1a2b"",""5f5e"",""P*5g"",""4h5g"",""1e1g+"",""1h1g""],""scoreCp"":1877}]},{""label"":""middlegame-80:mt250-mpv2-t2-h256:warm2"",""candidates"":[{""move"":""6d5c"",""pvUsi"":[""6d5c"",""8e7f"",""1g2e"",""6e6f"",""6g6f"",""1f1g+"",""5c3a"",""P*1b"",""P*7g"",""1g2g"",""7g7f"",""1e1h+"",""3h2g"",""8d8e"",""3e3d""],""scoreCp"":2215},{""move"":""6d7e"",""pvUsi"":[""6d7e"",""8e9d"",""1g2e"",""7a6b"",""5f5e"",""7c7d"",""7e6e"",""8a7c"",""6e6f"",""1f1g+"",""5e5d"",""5c6d"",""1h1g"",""1e1g+"",""2g1g""],""scoreCp"":1967}]},{""label"":""middlegame-80:mt250-mpv2-t2-h256:warm3"",""candidates"":[{""move"":""6d5c"",""pvUsi"":[""6d5c"",""8e7f"",""1g2e"",""1f1g+"",""G*7g"",""1g1h"",""7g7f"",""L*7d"",""5c4c"",""7d7f"",""4c6a"",""7f7h+"",""7i7h""],""scoreCp"":2237},{""move"":""6d7e"",""pvUsi"":[""6d7e"",""1f1g+"",""8f8e"",""7a6b"",""2g1g"",""7c7d"",""7e6e"",""7d7e"",""P*2d"",""2c2d"",""6e5e"",""1a2b"",""P*2c"",""2b2c"",""B*4a"",""2c2b"",""P*2c"",""2b1b""],""scoreCp"":1905}]}]"
hand-piece-rich,1n2g4/l1s3k1r/p1+B1gp1pn/Bp7/1PPp5/5P2l/PG1P+pS2N/LK2R3L/1NS1S4 b 2Pg5p 1,250,2,2,256,3,3,647.933,623.1,708.6,250.667,299678,1195496.8,580,5.33,"{""incomplete"":2,""ok"":1}",2,0,"[{""label"":""hand-piece-rich:mt250-mpv2-t2-h256:warm1"",""candidates"":[]},{""label"":""hand-piece-rich:mt250-mpv2-t2-h256:warm2"",""candidates"":[]},{""label"":""hand-piece-rich:mt250-mpv2-t2-h256:warm3"",""candidates"":[{""move"":""7c5a"",""pvUsi"":[""7c5a"",""9c9d"",""P*3c"",""3b2b"",""G*3b"",""2b1a"",""P*2b"",""B*4d"",""8i7g"",""1b2b"",""5h5g"",""G*1b"",""3b2b"",""1b2b""],""scoreCp"":2026},{""move"":""9d7b+"",""pvUsi"":[""9d7b+"",""8a7c"",""5h5g"",""P*5f"",""5g5f"",""P*5e"",""7b7c"",""5e5f"",""7c5a"",""B*4d"",""8i7g"",""R*2h"",""P*5h"",""P*3c"",""S*4a"",""3b2a"",""P*2b"",""1b2b""],""scoreCp"":1516}]}]"
middlegame-120,1n2g4/+B1s1k3r/p+P2gp1pn/B8/2Pp2p2/1p2LP2l/PG1P+pS2N/LKR4PL/1NS1S1+p1g b 2P2p 1,250,2,2,256,3,3,692.633,706.9,722.3,250.667,293753.7,1171898.9,583.3,15.33,"{""ok"":3}",0,0,"[{""label"":""middlegame-120:mt250-mpv2-t2-h256:warm1"",""candidates"":[{""move"":""9d8e"",""pvUsi"":[""9d8e"",""5b4b"",""5f5c+"",""4b3c"",""8g8f"",""3c2d"",""8c7b"",""1i1h"",""S*2f"",""P*8g"",""8h8g"",""1f1g+"",""G*1e"",""2d3d"",""9b8a""],""scoreCp"":1781},{""move"":""8g8f"",""pvUsi"":[""8g8f"",""9c9d"",""8c7b"",""B*1a"",""8h8g"",""5g5f"",""P*5d"",""5f4g"",""5d5c+"",""5b5c"",""9b8a""],""scoreCp"":1553}]},{""label"":""middlegame-120:mt250-mpv2-t2-h256:warm2"",""candidates"":[{""move"":""9d8e"",""pvUsi"":[""9d8e"",""5b4b"",""5f5c+"",""4b3c"",""8g8f"",""3c2d"",""8c7b"",""P*8g"",""8h8g"",""1c2e"",""S*2f"",""1f1g+"",""1h1g"",""1b1g+""],""scoreCp"":1802},{""move"":""8g8f"",""pvUsi"":[""8g8f"",""9c9d"",""8c7b"",""5g5f"",""4g5f"",""1i1h"",""9b8a"",""P*8e"",""8f8e"",""L*8c"",""P*8d"",""B*4d"",""S*5e"",""4d5e"",""5f5e""],""scoreCp"":1542}]},{""label"":""middlegame-120:mt250-mpv2-t2-h256:warm3"",""candidates"":[{""move"":""9d8e"",""pvUsi"":[""9d8e"",""5b4b"",""5f5c+"",""4b3c"",""8g8f"",""P*8d"",""8e7f"",""3c2d"",""8c7b"",""1i1h"",""S*2f"",""L*6d"",""G*1e"",""2d3d"",""7f6e"",""6d6e"",""9b6e"",""B*4d"",""8h8g"",""4d5c""],""scoreCp"":1844},{""move"":""8g8f"",""pvUsi"":[""8g8f"",""9c9d"",""P*5d"",""5c6c"",""8c7b"",""P*8e"",""5d5c+"",""5b4a"",""8f8e"",""5g6g"",""7h7f"",""B*6f"",""7f6f"",""6e6f""],""scoreCp"":1447}]}]"
middlegame-150,1+Bp6/4+Bgr1p/1P2L1kpn/p4p2n/2Pp2p2/1pG2P3/P2P1S2+l/LKRS+p2PL/1NS1S1+p1g b GN2p 1,250,2,2,256,3,3,701.767,718.3,730.5,250.333,284196.3,1135303.6,580,15,"{""ok"":3}",0,0,"[{""label"":""middlegame-150:mt250-mpv2-t2-h256:warm1"",""candidates"":[{""move"":""G*3d"",""pvUsi"":[""G*3d"",""3c2b"",""5b4b"",""3b3d"",""4b4c"",""G*8g"",""8h9i"",""8g9h"",""7h9h"",""L*3b"",""4c3d"",""3b3d"",""8a5d"",""1c2e"",""G*2d"",""2c2d"",""R*2a"",""2b1c""],""scoreCp"":3033},{""move"":""5b6a"",""pvUsi"":[""5b6a"",""5h6h"",""5i6h"",""S*8g"",""8h7g"",""8g7f"",""7g7f"",""G*4c"",""1h1g"",""4b5c"",""G*1e"",""P*5b"",""6a5a"",""3c2b""],""scoreCp"":1761}]},{""label"":""middlegame-150:mt250-mpv2-t2-h256:warm2"",""candidates"":[{""move"":""G*3d"",""pvUsi"":[""G*3d"",""3c2b"",""5b4b"",""3b3d"",""7f8f"",""5h6h"",""5i6h"",""G*3b"",""4b5b"",""S*4c"",""1h1g"",""4c5b"",""5c5b+"",""2b3c"",""8a5d""],""scoreCp"":2504},{""move"":""N*2f"",""pvUsi"":[""N*2f"",""4b5b"",""G*3d"",""3c2b"",""2f1d"",""2b1a"",""5c5b+"",""5h6h"",""7f8f"",""B*5e"",""N*7g"",""6h7h"",""7i7h"",""3b5b""],""scoreCp"":1876}]},{""label"":""middlegame-150:mt250-mpv2-t2-h256:warm3"",""candidates"":[{""move"":""G*3d"",""pvUsi"":[""G*3d"",""3c2b"",""5b4b"",""3b3d"",""8a5d"",""1c2e"",""7f8f"",""1i1h"",""5d4c"",""P*8g"",""8h8g"",""L*8d"",""G*3c"",""2b1a""],""scoreCp"":2365},{""move"":""N*2f"",""pvUsi"":[""N*2f"",""8f8g+"",""8h8g"",""1d2f"",""G*3d"",""3c2b"",""5b4b"",""N*9e"",""8g8h"",""3b3d"",""8a5d"",""G*8g"",""8h9i"",""1c2e"",""G*8f"",""2f1h+"",""8f8g"",""9e8g"",""9i8h"",""5h6h"",""7i6h""],""scoreCp"":1704}]}]"
mate-in-one,2p2+B2k/1+B3g2p/1P2L1Gpn/p1P2p3/3p2p2/lpG1NP3/P1KP+p3+l/LS1S2SP+n/1NR1S1+pg1 b RPp 1,250,2,2,256,3,3,638.767,644.6,652.4,250,600231.7,2400926.7,586.7,46.33,"{""mate"":3}",0,0,"[{""label"":""mate-in-one:mt250-mpv2-t2-h256:warm1"",""candidates"":[{""move"":""R*3a"",""pvUsi"":[""R*3a""],""scoreMate"":1},{""move"":""4a4b"",""pvUsi"":[""4a4b"",""8f8g+"",""8h8g"",""5g6g"",""6h6g"",""9f9g+"",""G*2b""],""scoreMate"":7}]},{""label"":""mate-in-one:mt250-mpv2-t2-h256:warm2"",""candidates"":[{""move"":""R*3a"",""pvUsi"":[""R*3a""],""scoreMate"":1},{""move"":""4a4b"",""pvUsi"":[""4a4b"",""5g6g"",""6h6g"",""8f8g+"",""8h8g"",""P*8f"",""G*2b""],""scoreMate"":7}]},{""label"":""mate-in-one:mt250-mpv2-t2-h256:warm3"",""candidates"":[{""move"":""R*3a"",""pvUsi"":[""R*3a""],""scoreMate"":1},{""move"":""4a4b"",""pvUsi"":[""4a4b"",""8f8g+"",""8h8g"",""5g6g"",""6h6g"",""3i3h"",""G*2b""],""scoreMate"":7}]}]"
single-legal-move,2p5k/4Rg2p/1P2L1Gp1/p1P+B+Bp3/n2p2pnP/l1G2P3/P+pKP1+p2+l/LS1S2SP+n/1NR1S1+pg1 b P 1,250,2,2,256,3,3,696.533,620.1,852.4,250,516137.3,2064549.3,583.3,0,"{""incomplete"":3}",3,0,"[{""label"":""single-legal-move:mt250-mpv2-t2-h256:warm1"",""candidates"":[]},{""label"":""single-legal-move:mt250-mpv2-t2-h256:warm2"",""candidates"":[]},{""label"":""single-legal-move:mt250-mpv2-t2-h256:warm3"",""candidates"":[]}]"
sparse-endgame,l+P1+S5/+B1+B4sl/5r+N1n/l3p3p/2g1kS2P/2P3PG1/2S5L/+n1G4pK/P+p1G1R3 b 7Pn2p 1,250,2,2,256,3,3,641.767,653.3,653.6,250,1097501.3,4390005.3,583.3,113,"{""mate"":3}",0,0,"[{""label"":""sparse-endgame:mt250-mpv2-t2-h256:warm1"",""candidates"":[{""move"":""7b5d"",""pvUsi"":[""7b5d""],""scoreMate"":1},{""move"":""4e5f"",""pvUsi"":[""4e5f"",""5e6d"",""4i4c+"",""9a9b"",""4c5d""],""scoreMate"":5}]},{""label"":""sparse-endgame:mt250-mpv2-t2-h256:warm2"",""candidates"":[{""move"":""7b5d"",""pvUsi"":[""7b5d""],""scoreMate"":1},{""move"":""4e5f"",""pvUsi"":[""4e5f"",""5e6d"",""4i4c+"",""N*4b"",""7b7c""],""scoreMate"":5}]},{""label"":""sparse-endgame:mt250-mpv2-t2-h256:warm3"",""candidates"":[{""move"":""7b5d"",""pvUsi"":[""7b5d""],""scoreMate"":1},{""move"":""4e5f"",""pvUsi"":[""4e5f"",""5e6d"",""4i4c+"",""9a9b"",""4c5d""],""scoreMate"":5}]}]"
initial-position,lnsgkgsnl/1r5b1/ppppppppp/9/9/9/PPPPPPPPP/1B5R1/LNSGKGSNL b - 1,250,3,1,256,3,3,610.533,604.4,634,250.333,212098.3,847374.6,293.3,0,"{""incomplete"":3}",3,0,"[{""label"":""initial-position:mt250-mpv3-t1-h256:warm1"",""candidates"":[]},{""label"":""initial-position:mt250-mpv3-t1-h256:warm2"",""candidates"":[]},{""label"":""initial-position:mt250-mpv3-t1-h256:warm3"",""candidates"":[]}]"
quiet-no-mate,1n1g1ksn1/l1rsg2b1/p1pp1p+Bpl/1p2p4/8p/2P3P1P/PP1PPPSP1/3S4R/LNG1KG1NL b P 1,250,3,1,256,3,3,607.233,604.7,613,250.333,166509,665095.8,300,10.67,"{""ok"":2,""incomplete"":1}",1,0,"[{""label"":""quiet-no-mate:mt250-mpv3-t1-h256:warm1"",""candidates"":[{""move"":""3c2c"",""pvUsi"":[""3c2c"",""4a5a"",""2c2b"",""3a2b"",""1f1e"",""B*7d"",""5i4h"",""6b5c"",""1e1d"",""1c1d"",""1h1d"",""P*1c"",""1d1f"",""2a3c"",""7f7e"",""7d8c"",""3f3e"",""3c2e""],""scoreCp"":1578},{""move"":""3c2b"",""pvUsi"":[""3c2b"",""3a2b"",""1f1e"",""B*3c"",""B*6f"",""6b5c"",""6f3c+"",""2a3c"",""1e1d"",""1c1d"",""1h1d"",""3c4e"",""3g4h"",""B*5e""],""scoreCp"":1558},{""move"":""3c3d"",""pvUsi"":[""3c3d"",""2b9i+"",""1f1e"",""3a2b"",""1e1d"",""1c1d"",""1h1d"",""L*1c"",""1d1c+"",""2a1c"",""P*1d"",""P*3c""],""scoreCp"":920}]},{""label"":""quiet-no-mate:mt250-mpv3-t1-h256:warm2"",""candidates"":[]},{""label"":""quiet-no-mate:mt250-mpv3-t1-h256:warm3"",""candidates"":[{""move"":""3c2b"",""pvUsi"":[""3c2b"",""3a2b"",""1f1e"",""B*3c"",""B*6f"",""6b5c"",""1e1d"",""1c1d"",""1h1d"",""3c6f"",""6g6f"",""P*1c"",""1d1h"",""B*8c"",""5i4h"",""7b8b"",""8i7g""],""scoreCp"":1582},{""move"":""3c2c"",""pvUsi"":[""3c2c"",""4a5a"",""2c2b"",""3a2b"",""1f1e"",""B*7d"",""5i4h"",""6b5c"",""1e1d"",""1c1d"",""1h1d"",""P*1c"",""1d1f"",""2a3c"",""7f7e"",""7d8c"",""3f3e"",""3c2e""],""scoreCp"":1578},{""move"":""3c3d"",""pvUsi"":[""3c3d"",""2b9i+"",""1f1e"",""3a2b"",""1e1d"",""1c1d"",""1h1d"",""L*1c"",""1d1c+"",""2a1c"",""P*1d"",""P*3c""],""scoreCp"":920}]}]"
sente-middlegame,1nrg3n1/l2s2k2/p1p1gp1pl/1p1pp2s1/6P1p/b1P5P/PP1PPP1P1/L1KSRSG2/1NG4NL b BP 1,250,3,1,256,3,3,613.433,606.2,632.1,250.333,166583.7,665460.6,293.3,15,"{""ok"":3}",0,0,"[{""label"":""sente-middlegame:mt250-mpv3-t1-h256:warm1"",""candidates"":[{""move"":""9g9f"",""pvUsi"":[""9g9f"",""7c7d"",""B*8b"",""7a7b"",""8b9a+"",""8a7c"",""1f1e"",""7d7e"",""B*8c"",""7e7f"",""8c7b+"",""6a7b"",""9a9b"",""1c1e"",""1i1e""],""scoreCp"":1997},{""move"":""1f1e"",""pvUsi"":[""1f1e"",""9f8e"",""1e1d"",""1c1d"",""1i1d"",""P*1c"",""1d1c"",""2d1c"",""3e3d""],""scoreCp"":1192},{""move"":""3e3d"",""pvUsi"":[""3e3d"",""9f8e"",""1f1e"",""3b4b"",""5g5f"",""7c7d"",""5f5e""],""scoreCp"":1155}]},{""label"":""sente-middlegame:mt250-mpv3-t1-h256:warm2"",""candidates"":[{""move"":""9g9f"",""pvUsi"":[""9g9f"",""7c7d"",""B*8b"",""7a7b"",""8b9a+"",""8a7c"",""1f1e"",""7d7e"",""B*8c"",""7e7f"",""8c7b+"",""6a7b"",""9a9b"",""1c1e"",""1i1e""],""scoreCp"":1997},{""move"":""1f1e"",""pvUsi"":[""1f1e"",""9f8e"",""1e1d"",""1c1d"",""1i1d"",""P*1c"",""1d1c"",""2d1c"",""3e3d""],""scoreCp"":1192},{""move"":""3e3d"",""pvUsi"":[""3e3d"",""9f8e"",""1f1e"",""3b4b"",""5g5f"",""7c7d"",""5f5e""],""scoreCp"":1155}]},{""label"":""sente-middlegame:mt250-mpv3-t1-h256:warm3"",""candidates"":[{""move"":""9g9f"",""pvUsi"":[""9g9f"",""7c7d"",""B*8b"",""7a7b"",""8b9a+"",""8a7c"",""1f1e"",""7d7e"",""B*8c"",""7e7f"",""8c7b+"",""6a7b"",""9a9b"",""1c1e"",""1i1e""],""scoreCp"":1997},{""move"":""1f1e"",""pvUsi"":[""1f1e"",""9f8e"",""1e1d"",""1c1d"",""1i1d"",""P*1c"",""1d1c"",""2d1c"",""3e3d""],""scoreCp"":1192},{""move"":""3e3d"",""pvUsi"":[""3e3d"",""9f8e"",""1f1e"",""3b4b"",""5g5f"",""7c7d"",""5f5e""],""scoreCp"":1155}]}]"
gote-middlegame,1nrgB2n1/l2s2k2/p1p1gp1pl/1p1pp2s1/6P1p/b1P5P/PP1PPP1P1/L1KSRSG2/1NG4NL w P 1,250,3,1,256,3,3,615.133,615.5,634.3,250.667,176672.7,704842.1,296.7,0,"{""incomplete"":3}",3,0,"[{""label"":""gote-middlegame:mt250-mpv3-t1-h256:warm1"",""candidates"":[]},{""label"":""gote-middlegame:mt250-mpv3-t1-h256:warm2"",""candidates"":[]},{""label"":""gote-middlegame:mt250-mpv3-t1-h256:warm3"",""candidates"":[]}]"
middlegame-60,1nr1g1kn1/l2sb4/p1p1gpppl/1p2p4/3p2P2/1PP2+B1sp/P1KPPP2P/L1G1RSG2/1N2S2NL b p 1,250,3,1,256,3,3,760.3,633.4,1040.5,250,179638.7,718554.7,296.7,15,"{""ok"":3}",0,0,"[{""label"":""middlegame-60:mt250-mpv3-t1-h256:warm1"",""candidates"":[{""move"":""1g1f"",""pvUsi"":[""1g1f"",""5c4d"",""4f6d"",""3a3b"",""1f1e"",""2f3e"",""1e1d"",""1c1d"",""1i1d"",""P*1c"",""1d1c+"",""2a1c"",""P*1d"",""1c2e"",""1d1c+"",""5b7d"",""6d7e""],""scoreCp"":810},{""move"":""3h3g"",""pvUsi"":[""3h3g"",""2f1g"",""2i1g"",""1f1g+"",""3e3d"",""3c3d"",""5g5f"",""5a4b"",""5f5e"",""5d5e"",""5h5e"",""P*5d"",""5e2e"",""4b3b"",""P*2d""],""scoreCp"":780},{""move"":""4h3g"",""pvUsi"":[""4h3g"",""2f1g+"",""3e3d"",""3c3d"",""5g5f"",""5a4b"",""5f5e"",""5d5e"",""5h5e"",""5c4d"",""2i1g"",""4d5e"",""4f5e"",""1f1g+""],""scoreCp"":661}]},{""label"":""middlegame-60:mt250-mpv3-t1-h256:warm2"",""candidates"":[{""move"":""1g1f"",""pvUsi"":[""1g1f"",""5c4d"",""4f6d"",""3a3b"",""1f1e"",""2f3e"",""1e1d"",""1c1d"",""1i1d"",""P*1c"",""1d1c+"",""2a1c"",""P*1d"",""1c2e"",""1d1c+"",""5b7d"",""6d7e""],""scoreCp"":810},{""move"":""3h3g"",""pvUsi"":[""3h3g"",""2f1g"",""2i1g"",""1f1g+"",""3e3d"",""3c3d"",""5g5f"",""5a4b"",""5f5e"",""5d5e"",""5h5e"",""P*5d"",""5e2e"",""4b3b"",""P*2d""],""scoreCp"":780},{""move"":""4h3g"",""pvUsi"":[""4h3g"",""2f1g+"",""3e3d"",""3c3d"",""5g5f"",""5a4b"",""5f5e"",""5d5e"",""5h5e"",""5c4d"",""2i1g"",""4d5e"",""4f5e"",""1f1g+""],""scoreCp"":661}]},{""label"":""middlegame-60:mt250-mpv3-t1-h256:warm3"",""candidates"":[{""move"":""1g1f"",""pvUsi"":[""1g1f"",""5c4d"",""4f6d"",""3a3b"",""1f1e"",""2f3e"",""1e1d"",""1c1d"",""1i1d"",""P*1c"",""1d1c+"",""2a1c"",""P*1d"",""1c2e"",""1d1c+"",""5b7d"",""6d7e""],""scoreCp"":810},{""move"":""3h3g"",""pvUsi"":[""3h3g"",""2f1g"",""2i1g"",""1f1g+"",""3e3d"",""3c3d"",""5g5f"",""5a4b"",""5f5e"",""5d5e"",""5h5e"",""P*5d"",""5e2e"",""4b3b"",""P*2d""],""scoreCp"":780},{""move"":""4h3g"",""pvUsi"":[""4h3g"",""2f1g+"",""3e3d"",""3c3d"",""5g5f"",""5a4b"",""5f5e"",""5d5e"",""5h5e"",""5c4d"",""2i1g"",""4d5e"",""4f5e"",""1f1g+""],""scoreCp"":661}]}]"
middlegame-80,1nsg3nk/l1r6/p1p1gppp1/1p1+B5/1b1pp1P1l/1PP1PP2p/P2P3GN/LKG1R1S1L/1NS1S4 b 2p 1,250,3,1,256,3,3,634.9,633.7,651.8,250.667,169822,677531.3,293.3,0,"{""incomplete"":3}",3,0,"[{""label"":""middlegame-80:mt250-mpv3-t1-h256:warm1"",""candidates"":[]},{""label"":""middlegame-80:mt250-mpv3-t1-h256:warm2"",""candidates"":[]},{""label"":""middlegame-80:mt250-mpv3-t1-h256:warm3"",""candidates"":[]}]"
